Unnamed: 0,./mask/201408ddyw.tifx,./mask/201408ddyw.tify,./mask/201508ddyw.tifx,./mask/201508ddyw.tify,./mask/20151017sp.tifx,./mask/20151017sp.tify,./mask/20160907.tifx,./mask/20160907.tify,./mask/20161025.tifx,./mask/20161025.tify,./mask/20170714.tifx,./mask/20170714.tify,./mask/20170728.tifx,./mask/20170728.tify,./mask/20171002.tifx,./mask/20171002.tify,./mask/20180729.tifx,./mask/20180729.tify,./mask/20180828.tifx,./mask/20180828.tify,./mask/20180926.tifx,./mask/20180926.tify,./mask/20190828.tifx,./mask/20190828.tify,./mask/20190923.tifx,./mask/20190923.tify,./mask/20200727.tifx,./mask/20200727.tify,./mask/20210717.tifx,./mask/20210717.tify
1646,-1,-1,-1,-1,-1,-1,-1,-1,8727,14246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1647,-1,-1,-1,-1,-1,-1,-1,-1,8759,9284,8765,9324,8761,9339,8719,9362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1648,-1,-1,-1,-1,-1,-1,-1,-1,8839,7298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1649,-1,-1,-1,-1,-1,-1,-1,-1,8906,9858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1650,-1,-1,-1,-1,-1,-1,-1,-1,9034,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1651,-1,-1,-1,-1,-1,-1,-1,-1,9145,10104,9137,10138,9139,10154,9095,10177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1652,-1,-1,-1,-1,-1,-1,-1,-1,9234,4630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1653,-1,-1,-1,-1,-1,-1,-1,-1,9318,9391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1654,-1,-1,-1,-1,-1,-1,-1,-1,9523,9280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1655,-1,-1,-1,-1,-1,-1,-1,-1,9651,1902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1656,-1,-1,-1,-1,-1,-1,-1,-1,9683,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1657,-1,-1,-1,-1,-1,-1,-1,-1,9689,1784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1658,-1,-1,-1,-1,-1,-1,-1,-1,9691,2636,9735,2704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1659,-1,-1,-1,-1,-1,-1,-1,-1,9733,2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1660,-1,-1,-1,-1,-1,-1,-1,-1,9746,9814,9739,9858,9737,9878,9695,9904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1661,-1,-1,-1,-1,-1,-1,-1,-1,10027,14728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1662,-1,-1,-1,-1,-1,-1,-1,-1,10094,14798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1663,-1,-1,-1,-1,-1,-1,-1,-1,10143,2664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1664,-1,-1,-1,-1,-1,-1,-1,-1,10181,2214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1665,-1,-1,-1,-1,-1,-1,-1,-1,10224,6444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1666,-1,-1,-1,-1,-1,-1,-1,-1,10317,2720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1667,-1,-1,-1,-1,-1,-1,-1,-1,10386,2121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1668,-1,-1,-1,-1,-1,-1,-1,-1,10417,2080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1669,-1,-1,-1,-1,-1,-1,-1,-1,10423,6298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1670,-1,-1,-1,-1,-1,-1,-1,-1,10437,2086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671,-1,-1,-1,-1,-1,-1,-1,-1,10489,6918,10547,6966,10501,7010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1672,-1,-1,-1,-1,-1,-1,-1,-1,10509,2160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1673,-1,-1,-1,-1,-1,-1,-1,-1,10518,6338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1674,-1,-1,-1,-1,-1,-1,-1,-1,10567,6518,10637,6558,10586,6612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1675,-1,-1,-1,-1,-1,-1,-1,-1,10575,3440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1676,-1,-1,-1,-1,-1,-1,-1,-1,10609,3389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1677,-1,-1,-1,-1,-1,-1,-1,-1,10651,14886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1678,-1,-1,-1,-1,-1,-1,-1,-1,10661,2558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1679,-1,-1,-1,-1,-1,-1,-1,-1,10715,6749,10777,6794,10726,6844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1680,-1,-1,-1,-1,-1,-1,-1,-1,10741,2626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1681,-1,-1,-1,-1,-1,-1,-1,-1,10773,2632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1682,-1,-1,-1,-1,-1,-1,-1,-1,10797,2662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1683,-1,-1,-1,-1,-1,-1,-1,-1,10871,5295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1684,-1,-1,-1,-1,-1,-1,-1,-1,10879,5246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1685,-1,-1,-1,-1,-1,-1,-1,-1,10921,5132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1686,-1,-1,-1,-1,-1,-1,-1,-1,11245,6008,11193,6070,11129,6126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1687,-1,-1,-1,-1,-1,-1,-1,-1,11318,5846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1688,-1,-1,-1,-1,-1,-1,-1,-1,11335,5998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1689,-1,-1,-1,-1,-1,-1,-1,-1,11639,4464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1690,-1,-1,-1,-1,-1,-1,-1,-1,11705,4480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1691,-1,-1,-1,-1,-1,-1,-1,-1,11705,6678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1692,-1,-1,-1,-1,-1,-1,-1,-1,11753,6628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1693,-1,-1,-1,-1,-1,-1,-1,-1,12154,4914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1694,-1,-1,-1,-1,-1,-1,-1,-1,12703,9696,12685,9746,12663,9780,12611,9802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1695,-1,-1,-1,-1,-1,-1,-1,-1,12941,9340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1696,-1,-1,-1,-1,-1,-1,-1,-1,13055,9662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1697,-1,-1,-1,-1,-1,-1,-1,-1,13165,9746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1698,-1,-1,-1,-1,-1,-1,-1,-1,13165,9952,13147,10018,13123,10046,13075,10074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1699,-1,-1,-1,-1,-1,-1,-1,-1,13383,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1700,-1,-1,-1,-1,-1,-1,-1,-1,13489,8300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1701,-1,-1,-1,-1,-1,-1,-1,-1,13707,5122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1702,-1,-1,-1,-1,-1,-1,-1,-1,15031,7840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1703,-1,-1,-1,-1,-1,-1,-1,-1,15491,9723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,15925,8775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1705,-1,-1,-1,-1,-1,-1,-1,-1,16191,9750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,5174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,551,7154,521,7108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,7210,721,7164,687,7185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,7116,783,7068,751,7095,747,7042,759,6994,769,7066,-1,-1,-1,-1,-1,-1,-1,-1
1710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,7046,783,7068,751,7095,747,7042,759,6994,769,7066,-1,-1,-1,-1,-1,-1,-1,-1
1711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,977,1836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1183,7886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1355,8578,1341,8542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2451,9882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2787,694,2717,679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3101,936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3149,3564,3093,3550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3281,8006,3263,7988,3233,8018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4047,12866,4097,12854,4065,12882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4663,5378,4622,5374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5307,7634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5321,9861,5327,9854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5618,11954,5654,11940,5614,11968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5632,9474,5635,9466,5595,9493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5745,6246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5773,732,5699,764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6013,7618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6131,9700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6135,11158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6549,8390,6537,8396,6498,8421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6722,3161,6641,3184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6753,7794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6847,9845,6853,9844,6812,9871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7131,9834,7134,9838,7102,9866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7328,3256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7485,3346,7417,3386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7487,13992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7673,10828,7691,10832,7649,10859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7765,11237,7787,11238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7861,5048,7851,5090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8103,14222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8115,3690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8399,14047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8467,14300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8503,1828,8417,1885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8549,14278,8545,14292,8583,14292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8565,14172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8591,14362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8639,14068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8749,14049,8711,14058,8690,14086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8779,11123,8801,11132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8787,14082,8711,14058,8690,14086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8787,14160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8863,14146,8859,14148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9035,10570,9045,10582,9002,10606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9035,14128,8937,14138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9067,14249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9139,6852,9099,6886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9175,7370,9139,7402,9125,7440,9142,7466,9142,7442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9189,3018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1761,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9409,2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9417,14303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9517,2724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9543,1562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9590,1473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9631,2037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9641,2142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9682,1438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9687,8506,9665,8534,9621,8556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9705,1725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9783,7110,9742,7148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9803,7018,9763,7057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9806,2553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9813,6310,9761,6348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9858,2031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9879,1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9885,7864,9852,7898,9810,7925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10101,2390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10161,1522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10375,7361,10333,7401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10382,1733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10393,8069,10361,8105,10311,8124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10505,14872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10629,2451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10639,2150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10651,9806,10642,9832,10598,9856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10793,5632,10729,5686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10807,2897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10809,10510,10809,10528,10761,10547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10813,11002,10821,11014,10777,11042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11093,6061,11030,6114,10991,6138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
