,2014x,2014y,2015x,2015y,2016x,2016y,2017x,2017y,2018x,2018y,2019x,2019y,2020x,2020y,2021x,2021y
1105,-1,-1,11582,7090,11507,7002,11505,7094,-1,-1,-1,-1,-1,-1,-1,-1
1106,-1,-1,11589,6200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1107,-1,-1,11595,5198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1108,-1,-1,11597,4910,11514,4866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1109,-1,-1,11606,6602,11533,6530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1110,-1,-1,11611,5978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1111,-1,-1,11619,5042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1112,-1,-1,11719,4484,11639,4464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1113,-1,-1,11747,6454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1114,-1,-1,11749,6542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1115,-1,-1,11795,3122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1116,-1,-1,11806,4512,11705,4480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1117,-1,-1,11825,3184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1118,-1,-1,11865,5558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1119,-1,-1,11895,3172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1120,-1,-1,11949,3408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1121,-1,-1,11967,3640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1122,-1,-1,11983,2936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1123,-1,-1,11997,5352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1124,-1,-1,12003,5138,11913,5094,11939,5203,-1,-1,-1,-1,-1,-1,-1,-1
1125,-1,-1,12039,3097,11936,3052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1126,-1,-1,12053,4634,11959,4588,11995,4695,12034,4594,-1,-1,-1,-1,-1,-1
1127,-1,-1,12090,6698,12019,6616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1128,-1,-1,12098,4296,11999,4252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1129,-1,-1,12117,3974,12031,3936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1130,-1,-1,12133,7092,12059,7008,12058,7112,-1,-1,-1,-1,-1,-1,-1,-1
1131,-1,-1,12155,3621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1132,-1,-1,12157,3190,12067,3136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1133,-1,-1,12177,4912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1134,-1,-1,12189,2975,12082,2930,12139,3025,-1,-1,-1,-1,-1,-1,-1,-1
1135,-1,-1,12209,5460,12139,5417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1136,-1,-1,12223,6766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1137,-1,-1,12238,5030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1138,-1,-1,12279,4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1139,-1,-1,12289,8268,12209,8224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1140,-1,-1,12311,7186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1141,-1,-1,12321,5480,12239,5438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1142,-1,-1,12327,5230,12246,5186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1143,-1,-1,12358,4872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1144,-1,-1,12387,3056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1145,-1,-1,12391,3726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1146,-1,-1,12423,5368,12333,5316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1147,-1,-1,12431,5026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148,-1,-1,12433,4638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1149,-1,-1,12451,3612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1150,-1,-1,12465,3820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1151,-1,-1,12490,4266,12395,4218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1152,-1,-1,12517,4518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1153,-1,-1,12559,5018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1154,-1,-1,12563,4558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1155,-1,-1,12615,5500,12542,5454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1156,-1,-1,12623,6694,12554,6618,12563,6730,12615,6634,-1,-1,-1,-1,-1,-1
1157,-1,-1,12637,3730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1158,-1,-1,12671,7918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1159,-1,-1,12748,7856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1160,-1,-1,12749,4611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1161,-1,-1,12753,9722,12703,9696,12663,9780,-1,-1,-1,-1,-1,-1,-1,-1
1162,-1,-1,12777,5096,12700,5058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1163,-1,-1,12781,3564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1164,-1,-1,12804,8303,12739,8282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1165,-1,-1,12829,5523,12741,5478,12763,5588,-1,-1,-1,-1,-1,-1,-1,-1
1166,-1,-1,12831,3762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1167,-1,-1,12835,4674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1168,-1,-1,12905,7988,12827,7948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1169,-1,-1,12925,7654,12851,7614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1170,-1,-1,12941,4794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1171,-1,-1,12969,4991,12879,4946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1172,-1,-1,12999,9371,12941,9340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1173,-1,-1,13007,3802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1174,-1,-1,13007,4810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1175,-1,-1,13055,5928,12971,5861,12983,5974,13015,5860,-1,-1,-1,-1,-1,-1
1176,-1,-1,13062,4288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1177,-1,-1,13093,5214,12995,5170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1178,-1,-1,13103,4368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1179,-1,-1,13116,9689,13055,9662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1180,-1,-1,13203,8909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1181,-1,-1,13207,9970,13165,9952,13123,10046,-1,-1,-1,-1,-1,-1,-1,-1
1182,-1,-1,13234,9778,13165,9746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1183,-1,-1,13254,7582,13173,7540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1184,-1,-1,13263,4252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1185,-1,-1,13341,7877,13251,7844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1186,-1,-1,13369,5867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1187,-1,-1,13385,4774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1188,-1,-1,13391,9858,13326,9828,13283,9922,-1,-1,-1,-1,-1,-1,-1,-1
1189,-1,-1,13403,5298,13305,5248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1190,-1,-1,13431,7256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1191,-1,-1,13432,8707,13357,8670,13331,8774,-1,-1,-1,-1,-1,-1,-1,-1
1192,-1,-1,13467,5607,13383,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1193,-1,-1,13475,5710,13383,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1194,-1,-1,13503,7347,13403,7308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1195,-1,-1,13523,5519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1196,-1,-1,13543,8386,13463,8332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1197,-1,-1,13565,4678,13455,4606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1198,-1,-1,13613,9759,13541,9722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1199,-1,-1,13619,6766,13507,6704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1200,-1,-1,13681,7008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1201,-1,-1,13699,8342,13618,8298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1202,-1,-1,13713,4590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1203,-1,-1,13717,7192,13619,7170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1204,-1,-1,13751,6718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1205,-1,-1,13763,5322,13667,5282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1206,-1,-1,13767,6990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1207,-1,-1,13778,4650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1208,-1,-1,13778,5152,13707,5122,13721,5159,-1,-1,-1,-1,-1,-1,-1,-1
1209,-1,-1,13849,8504,13763,8464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1210,-1,-1,13863,7126,13751,7102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1211,-1,-1,13871,4740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1212,-1,-1,13919,5012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1213,-1,-1,13927,5537,13835,5488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1214,-1,-1,13940,5846,13849,5790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1215,-1,-1,13963,6561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1216,-1,-1,13963,8872,13867,8814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1217,-1,-1,13976,6114,13877,6044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1218,-1,-1,13984,9160,13927,9126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1219,-1,-1,13985,4712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1220,-1,-1,13999,7706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1221,-1,-1,14022,4910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1222,-1,-1,14051,6388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1223,-1,-1,14059,6999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1224,-1,-1,14115,6362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1225,-1,-1,14119,8182,14027,8152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1226,-1,-1,14143,9256,14075,9206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1227,-1,-1,14165,8442,14065,8402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1228,-1,-1,14185,5884,14085,5822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1229,-1,-1,14325,9291,14256,9242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1230,-1,-1,14417,7313,14303,7278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1231,-1,-1,14547,6338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1232,-1,-1,14599,6557,14491,6512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1233,-1,-1,14629,6932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1234,-1,-1,14667,9030,14571,8978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1235,-1,-1,14693,7206,14563,7166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1236,-1,-1,14891,8894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1237,-1,-1,14929,6441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1238,-1,-1,14981,6322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1239,-1,-1,14989,8860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1240,-1,-1,15027,7024,14923,6990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1241,-1,-1,15047,7549,14919,7493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1242,-1,-1,15063,6354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1243,-1,-1,15331,8284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1244,-1,-1,15335,8748,15219,8686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1245,-1,-1,15338,6326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1246,-1,-1,15395,9232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1247,-1,-1,15479,8680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1248,-1,-1,15495,7654,15383,7602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1249,-1,-1,15513,6812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1250,-1,-1,15660,8332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1251,-1,-1,15721,8386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1252,-1,-1,15839,7450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1253,-1,-1,15955,8570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1254,-1,-1,16119,8215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1255,-1,-1,16201,8314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1256,-1,-1,16239,7790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1257,-1,-1,16274,7610,16219,7624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1258,-1,-1,16325,9784,16191,9750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1259,-1,-1,16347,9862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1260,-1,-1,16355,7718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1261,-1,-1,16365,7926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1262,-1,-1,16675,11776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1263,-1,-1,16995,9980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1264,-1,-1,-1,-1,2603,7372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1265,-1,-1,-1,-1,2795,6909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1266,-1,-1,-1,-1,3257,4130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1267,-1,-1,-1,-1,3451,6664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1268,-1,-1,-1,-1,3537,6056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1269,-1,-1,-1,-1,3911,13193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1270,-1,-1,-1,-1,3913,5626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1271,-1,-1,-1,-1,4598,10622,4642,10674,-1,-1,-1,-1,-1,-1,-1,-1
1272,-1,-1,-1,-1,5219,4358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1273,-1,-1,-1,-1,5245,9294,5269,9346,-1,-1,-1,-1,-1,-1,-1,-1
1274,-1,-1,-1,-1,5306,2709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1275,-1,-1,-1,-1,5626,6828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1276,-1,-1,-1,-1,5715,5896,5686,5918,-1,-1,-1,-1,-1,-1,-1,-1
1277,-1,-1,-1,-1,5773,8225,5805,8298,-1,-1,-1,-1,-1,-1,-1,-1
1278,-1,-1,-1,-1,5922,11290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1279,-1,-1,-1,-1,6075,8426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1280,-1,-1,-1,-1,6141,8432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1281,-1,-1,-1,-1,6270,9658,6293,9702,6310,9630,6263,9618,-1,-1,-1,-1
1282,-1,-1,-1,-1,6282,10886,6298,10916,6303,10854,-1,-1,-1,-1,-1,-1
1283,-1,-1,-1,-1,6782,7622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1284,-1,-1,-1,-1,6861,10974,6878,10998,-1,-1,-1,-1,-1,-1,-1,-1
1285,-1,-1,-1,-1,6913,9162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1286,-1,-1,-1,-1,7142,6430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1287,-1,-1,-1,-1,7481,10473,7485,10505,-1,-1,-1,-1,-1,-1,-1,-1
1288,-1,-1,-1,-1,7557,10086,7558,10122,7581,10064,-1,-1,-1,-1,-1,-1
1289,-1,-1,-1,-1,7650,5948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1290,-1,-1,-1,-1,7946,4074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1291,-1,-1,-1,-1,8189,3925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1292,-1,-1,-1,-1,8222,14264,8210,14242,-1,-1,-1,-1,-1,-1,-1,-1
1293,-1,-1,-1,-1,8244,3968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1294,-1,-1,-1,-1,8417,14242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1295,-1,-1,-1,-1,8727,14246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1296,-1,-1,-1,-1,8974,4514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1297,-1,-1,-1,-1,9234,4630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1298,-1,-1,-1,-1,9251,4740,9298,4834,-1,-1,-1,-1,-1,-1,-1,-1
1299,-1,-1,-1,-1,9256,1773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1300,-1,-1,-1,-1,9330,8726,9403,8746,-1,-1,-1,-1,-1,-1,-1,-1
1301,-1,-1,-1,-1,9378,8078,9394,8170,-1,-1,-1,-1,-1,-1,-1,-1
1302,-1,-1,-1,-1,9433,8468,9432,8540,-1,-1,-1,-1,-1,-1,-1,-1
1303,-1,-1,-1,-1,9435,8766,9403,8746,-1,-1,-1,-1,-1,-1,-1,-1
1304,-1,-1,-1,-1,9541,5251,9569,5342,-1,-1,-1,-1,-1,-1,-1,-1
1305,-1,-1,-1,-1,9546,8674,9543,8732,-1,-1,-1,-1,-1,-1,-1,-1
1306,-1,-1,-1,-1,9651,1902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1307,-1,-1,-1,-1,9655,6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1308,-1,-1,-1,-1,9683,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1309,-1,-1,-1,-1,9689,1784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1310,-1,-1,-1,-1,9691,2636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1311,-1,-1,-1,-1,9733,2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1312,-1,-1,-1,-1,9791,5254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1313,-1,-1,-1,-1,9937,5997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1314,-1,-1,-1,-1,9991,6440,10014,6535,-1,-1,-1,-1,-1,-1,-1,-1
1315,-1,-1,-1,-1,10027,14728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1316,-1,-1,-1,-1,10057,6045,10075,6134,-1,-1,-1,-1,-1,-1,-1,-1
1317,-1,-1,-1,-1,10071,3438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1318,-1,-1,-1,-1,10089,6573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1319,-1,-1,-1,-1,10094,14798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1320,-1,-1,-1,-1,10143,2664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1321,-1,-1,-1,-1,10181,2214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1322,-1,-1,-1,-1,10195,5854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1323,-1,-1,-1,-1,10209,9714,10201,9779,10250,9729,-1,-1,-1,-1,-1,-1
1324,-1,-1,-1,-1,10213,9880,10206,9942,10262,9888,-1,-1,-1,-1,-1,-1
1325,-1,-1,-1,-1,10224,6444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1326,-1,-1,-1,-1,10317,2720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1327,-1,-1,-1,-1,10386,2121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1328,-1,-1,-1,-1,10417,2080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1329,-1,-1,-1,-1,10437,2086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1330,-1,-1,-1,-1,10489,6918,10501,7010,-1,-1,-1,-1,-1,-1,-1,-1
1331,-1,-1,-1,-1,10509,2160,10541,2238,-1,-1,-1,-1,-1,-1,-1,-1
1332,-1,-1,-1,-1,10567,6518,10586,6612,-1,-1,-1,-1,-1,-1,-1,-1
1333,-1,-1,-1,-1,10575,3440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1334,-1,-1,-1,-1,10609,3389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1335,-1,-1,-1,-1,10643,7418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1336,-1,-1,-1,-1,10651,14886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1337,-1,-1,-1,-1,10661,2558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1338,-1,-1,-1,-1,10715,6749,10726,6844,-1,-1,-1,-1,-1,-1,-1,-1
1339,-1,-1,-1,-1,10741,2626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1340,-1,-1,-1,-1,10773,2632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1341,-1,-1,-1,-1,10797,2662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1342,-1,-1,-1,-1,10831,7910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1343,-1,-1,-1,-1,10845,3590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1344,-1,-1,-1,-1,10849,8099,10849,8180,-1,-1,-1,-1,-1,-1,-1,-1
1345,-1,-1,-1,-1,10871,5295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1346,-1,-1,-1,-1,10879,5246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1347,-1,-1,-1,-1,10921,5132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1348,-1,-1,-1,-1,11245,6008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1349,-1,-1,-1,-1,11318,5846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1350,-1,-1,-1,-1,11335,5998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1351,-1,-1,-1,-1,11705,6678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1352,-1,-1,-1,-1,11753,6628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1353,-1,-1,-1,-1,11967,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1354,-1,-1,-1,-1,12077,140,12067,148,12075,74,-1,-1,-1,-1,-1,-1
1355,-1,-1,-1,-1,12122,4054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1356,-1,-1,-1,-1,12154,4914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1357,-1,-1,-1,-1,12799,5186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1358,-1,-1,-1,-1,13489,8300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1359,-1,-1,-1,-1,13537,7262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1360,-1,-1,-1,-1,13639,5893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1361,-1,-1,-1,-1,13651,6614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1362,-1,-1,-1,-1,13936,8574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1363,-1,-1,-1,-1,14011,5582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1364,-1,-1,-1,-1,15051,8834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1365,-1,-1,-1,-1,15127,7344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1366,-1,-1,-1,-1,15205,8222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1367,-1,-1,-1,-1,15491,9723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1368,-1,-1,-1,-1,15707,7369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1369,-1,-1,-1,-1,15925,8775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1370,-1,-1,-1,-1,15983,8140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1371,-1,-1,-1,-1,16015,7134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1372,-1,-1,-1,-1,16107,7710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1373,-1,-1,-1,-1,-1,-1,21,5114,-1,-1,-1,-1,-1,-1,-1,-1
1374,-1,-1,-1,-1,-1,-1,443,794,-1,-1,-1,-1,-1,-1,-1,-1
1375,-1,-1,-1,-1,-1,-1,521,7108,-1,-1,-1,-1,-1,-1,-1,-1
1376,-1,-1,-1,-1,-1,-1,721,7164,-1,-1,-1,-1,-1,-1,-1,-1
1377,-1,-1,-1,-1,-1,-1,783,7068,747,7042,-1,-1,-1,-1,-1,-1
