,./mask/201408ddyw.tif,./mask/201508ddyw.tif,./mask/20151017sp.tif,./mask/20160907.tif,./mask/20161025.tif,./mask/20170714.tif,./mask/20170728.tif,./mask/20171002.tif,./mask/20180729.tif,./mask/20180828.tif,./mask/20180926.tif,./mask/20190828.tif,./mask/20190923.tif,./mask/20200727.tif,./mask/20210717.tif
1740,-1,-1,-1,-1,-1,351,15123,-1,-1,-1,-1,-1,-1,-1,-1
1741,-1,-1,-1,-1,-1,694,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742,-1,-1,-1,-1,-1,703,-1,-1,-1,-1,-1,-1,-1,-1,-1
1743,-1,-1,-1,-1,-1,2174,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744,-1,-1,-1,-1,-1,1178,-1,-1,-1,-1,-1,-1,-1,-1,-1
1745,-1,-1,-1,-1,-1,1544,2319,-1,-1,-1,-1,-1,-1,-1,-1
1746,-1,-1,-1,-1,-1,1575,1145,2399,-1,-1,-1,-1,-1,-1,-1
1747,-1,-1,-1,-1,-1,1784,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,-1,-1,-1,-1,-1,2320,-1,-1,-1,-1,-1,-1,-1,-1,-1
1749,-1,-1,-1,-1,-1,2294,-1,-1,-1,-1,-1,-1,-1,-1,-1
1750,-1,-1,-1,-1,-1,1378,2554,2132,-1,-1,-1,-1,-1,-1,-1
1751,-1,-1,-1,-1,-1,909,1033,-1,-1,-1,-1,-1,-1,-1,-1
1752,-1,-1,-1,-1,-1,2300,2554,2132,-1,-1,-1,-1,-1,-1,-1
1753,-1,-1,-1,-1,-1,1041,-1,-1,-1,-1,-1,-1,-1,-1,-1
1754,-1,-1,-1,-1,-1,944,1178,-1,-1,-1,-1,-1,-1,-1,-1
1755,-1,-1,-1,-1,-1,9309,9568,11357,-1,-1,-1,-1,-1,-1,-1
1756,-1,-1,-1,-1,-1,1095,1017,-1,-1,-1,-1,-1,-1,-1,-1
1757,-1,-1,-1,-1,-1,352,-1,-1,-1,-1,-1,-1,-1,-1,-1
1758,-1,-1,-1,-1,-1,2158,2420,-1,-1,-1,-1,-1,-1,-1,-1
1759,-1,-1,-1,-1,-1,1937,2236,1183,1340,896,-1,-1,-1,-1,-1
1760,-1,-1,-1,-1,-1,192,-1,-1,-1,-1,-1,-1,-1,-1,-1
1761,-1,-1,-1,-1,-1,2026,-1,-1,-1,-1,-1,-1,-1,-1,-1
1762,-1,-1,-1,-1,-1,695,-1,-1,-1,-1,-1,-1,-1,-1,-1
1763,-1,-1,-1,-1,-1,4827,-1,-1,-1,-1,-1,-1,-1,-1,-1
1764,-1,-1,-1,-1,-1,679,-1,-1,-1,-1,-1,-1,-1,-1,-1
1765,-1,-1,-1,-1,-1,1564,-1,-1,-1,-1,-1,-1,-1,-1,-1
1766,-1,-1,-1,-1,-1,1497,-1,-1,-1,-1,-1,-1,-1,-1,-1
1767,-1,-1,-1,-1,-1,2944,-1,-1,-1,-1,-1,-1,-1,-1,-1
1768,-1,-1,-1,-1,-1,1184,-1,-1,-1,-1,-1,-1,-1,-1,-1
1769,-1,-1,-1,-1,-1,2853,3062,4181,-1,-1,-1,-1,-1,-1,-1
1770,-1,-1,-1,-1,-1,2490,-1,-1,-1,-1,-1,-1,-1,-1,-1
1771,-1,-1,-1,-1,-1,2138,2134,-1,-1,-1,-1,-1,-1,-1,-1
1772,-1,-1,-1,-1,-1,3254,3351,-1,-1,-1,-1,-1,-1,-1,-1
1773,-1,-1,-1,-1,-1,220,-1,-1,-1,-1,-1,-1,-1,-1,-1
1774,-1,-1,-1,-1,-1,3097,3486,-1,-1,-1,-1,-1,-1,-1,-1
1775,-1,-1,-1,-1,-1,4247,-1,-1,-1,-1,-1,-1,-1,-1,-1
1776,-1,-1,-1,-1,-1,2337,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777,-1,-1,-1,-1,-1,9582,10050,10965,-1,-1,-1,-1,-1,-1,-1
1778,-1,-1,-1,-1,-1,919,-1,-1,-1,-1,-1,-1,-1,-1,-1
1779,-1,-1,-1,-1,-1,2457,-1,-1,-1,-1,-1,-1,-1,-1,-1
1780,-1,-1,-1,-1,-1,2237,2358,-1,-1,-1,-1,-1,-1,-1,-1
1781,-1,-1,-1,-1,-1,840,-1,-1,-1,-1,-1,-1,-1,-1,-1
1782,-1,-1,-1,-1,-1,3576,3747,5661,-1,-1,-1,-1,-1,-1,-1
1783,-1,-1,-1,-1,-1,15318,-1,-1,-1,-1,-1,-1,-1,-1,-1
1784,-1,-1,-1,-1,-1,4499,-1,-1,-1,-1,-1,-1,-1,-1,-1
1785,-1,-1,-1,-1,-1,4104,-1,-1,-1,-1,-1,-1,-1,-1,-1
1786,-1,-1,-1,-1,-1,2929,3032,3574,-1,-1,-1,-1,-1,-1,-1
1787,-1,-1,-1,-1,-1,744,900,-1,-1,-1,-1,-1,-1,-1,-1
1788,-1,-1,-1,-1,-1,2141,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789,-1,-1,-1,-1,-1,2416,2593,3650,-1,-1,-1,-1,-1,-1,-1
1790,-1,-1,-1,-1,-1,5606,5985,6229,-1,-1,-1,-1,-1,-1,-1
1791,-1,-1,-1,-1,-1,2484,2745,3208,-1,-1,-1,-1,-1,-1,-1
1792,-1,-1,-1,-1,-1,2012,-1,-1,-1,-1,-1,-1,-1,-1,-1
1793,-1,-1,-1,-1,-1,5117,-1,-1,-1,-1,-1,-1,-1,-1,-1
1794,-1,-1,-1,-1,-1,1023,1145,-1,-1,-1,-1,-1,-1,-1,-1
1795,-1,-1,-1,-1,-1,2664,2965,2772,-1,-1,-1,-1,-1,-1,-1
1796,-1,-1,-1,-1,-1,1805,1931,2601,-1,-1,-1,-1,-1,-1,-1
1797,-1,-1,-1,-1,-1,3485,-1,-1,-1,-1,-1,-1,-1,-1,-1
1798,-1,-1,-1,-1,-1,2194,2313,-1,-1,-1,-1,-1,-1,-1,-1
1799,-1,-1,-1,-1,-1,833,-1,-1,-1,-1,-1,-1,-1,-1,-1
1800,-1,-1,-1,-1,-1,754,1356,-1,-1,-1,-1,-1,-1,-1,-1
1801,-1,-1,-1,-1,-1,1006,1036,-1,-1,-1,-1,-1,-1,-1,-1
1802,-1,-1,-1,-1,-1,1618,995,2299,-1,-1,-1,-1,-1,-1,-1
1803,-1,-1,-1,-1,-1,1421,995,2299,-1,-1,-1,-1,-1,-1,-1
1804,-1,-1,-1,-1,-1,1462,1159,-1,-1,-1,-1,-1,-1,-1,-1
1805,-1,-1,-1,-1,-1,840,884,1327,-1,-1,-1,-1,-1,-1,-1
1806,-1,-1,-1,-1,-1,1073,1159,-1,-1,-1,-1,-1,-1,-1,-1
1807,-1,-1,-1,-1,-1,13228,-1,-1,-1,-1,-1,-1,-1,-1,-1
1808,-1,-1,-1,-1,-1,1729,1381,-1,-1,-1,-1,-1,-1,-1,-1
1809,-1,-1,-1,-1,-1,1595,-1,-1,-1,-1,-1,-1,-1,-1,-1
1810,-1,-1,-1,-1,-1,1302,1277,1336,-1,-1,-1,-1,-1,-1,-1
1811,-1,-1,-1,-1,-1,761,1013,1336,-1,-1,-1,-1,-1,-1,-1
1812,-1,-1,-1,-1,-1,9946,-1,-1,-1,-1,-1,-1,-1,-1,-1
1813,-1,-1,-1,-1,-1,706,-1,-1,-1,-1,-1,-1,-1,-1,-1
1814,-1,-1,-1,-1,-1,18483,-1,-1,-1,-1,-1,-1,-1,-1,-1
1815,-1,-1,-1,-1,-1,16254,-1,-1,-1,-1,-1,-1,-1,-1,-1
1816,-1,-1,-1,-1,-1,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
1817,-1,-1,-1,-1,-1,944,951,1243,-1,-1,-1,-1,-1,-1,-1
1818,-1,-1,-1,-1,-1,685,-1,-1,-1,-1,-1,-1,-1,-1,-1
1819,-1,-1,-1,-1,-1,780,1131,-1,-1,-1,-1,-1,-1,-1,-1
1820,-1,-1,-1,-1,-1,1544,1440,-1,-1,-1,-1,-1,-1,-1,-1
1821,-1,-1,-1,-1,-1,6205,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822,-1,-1,-1,-1,-1,908,1082,1677,1247,1478,-1,-1,-1,-1,-1
1823,-1,-1,-1,-1,-1,1386,-1,-1,-1,-1,-1,-1,-1,-1,-1
1824,-1,-1,-1,-1,-1,1991,1913,-1,-1,-1,-1,-1,-1,-1,-1
1825,-1,-1,-1,-1,-1,3679,3899,4946,-1,-1,-1,-1,-1,-1,-1
1826,-1,-1,-1,-1,-1,7540,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827,-1,-1,-1,-1,-1,16839,-1,-1,-1,-1,-1,-1,-1,-1,-1
1828,-1,-1,-1,-1,-1,14443,14817,16584,-1,-1,-1,-1,-1,-1,-1
1829,-1,-1,-1,-1,-1,2494,2658,3934,-1,-1,-1,-1,-1,-1,-1
1830,-1,-1,-1,-1,-1,2905,2735,-1,-1,-1,-1,-1,-1,-1,-1
1831,-1,-1,-1,-1,-1,2935,2975,4236,-1,-1,-1,-1,-1,-1,-1
1832,-1,-1,-1,-1,-1,7578,-1,-1,-1,-1,-1,-1,-1,-1,-1
1833,-1,-1,-1,-1,-1,3280,-1,-1,-1,-1,-1,-1,-1,-1,-1
1834,-1,-1,-1,-1,-1,6166,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835,-1,-1,-1,-1,-1,1040,-1,-1,-1,-1,-1,-1,-1,-1,-1
1836,-1,-1,-1,-1,-1,739,1139,-1,-1,-1,-1,-1,-1,-1,-1
1837,-1,-1,-1,-1,-1,4232,4413,5560,-1,-1,-1,-1,-1,-1,-1
1838,-1,-1,-1,-1,-1,473,501,-1,-1,-1,-1,-1,-1,-1,-1
1839,-1,-1,-1,-1,-1,889,937,1390,-1,-1,-1,-1,-1,-1,-1
1840,-1,-1,-1,-1,-1,557,-1,-1,-1,-1,-1,-1,-1,-1,-1
1841,-1,-1,-1,-1,-1,1428,1166,-1,-1,-1,-1,-1,-1,-1,-1
1842,-1,-1,-1,-1,-1,356,395,791,-1,-1,-1,-1,-1,-1,-1
1843,-1,-1,-1,-1,-1,416,339,728,-1,-1,-1,-1,-1,-1,-1
1844,-1,-1,-1,-1,-1,1503,1656,2862,-1,-1,-1,-1,-1,-1,-1
1845,-1,-1,-1,-1,-1,531,557,952,-1,-1,-1,-1,-1,-1,-1
1846,-1,-1,-1,-1,-1,920,-1,-1,-1,-1,-1,-1,-1,-1,-1
1847,-1,-1,-1,-1,-1,566,-1,-1,-1,-1,-1,-1,-1,-1,-1
1848,-1,-1,-1,-1,-1,786,-1,-1,-1,-1,-1,-1,-1,-1,-1
1849,-1,-1,-1,-1,-1,1282,-1,-1,-1,-1,-1,-1,-1,-1,-1
1850,-1,-1,-1,-1,-1,109,674,1073,-1,-1,-1,-1,-1,-1,-1
1851,-1,-1,-1,-1,-1,668,674,1073,-1,-1,-1,-1,-1,-1,-1
1852,-1,-1,-1,-1,-1,757,-1,-1,-1,-1,-1,-1,-1,-1,-1
1853,-1,-1,-1,-1,-1,2058,2305,3194,6464,6551,6628,-1,-1,-1,-1
1854,-1,-1,-1,-1,-1,4951,4943,6189,-1,-1,-1,-1,-1,-1,-1
1855,-1,-1,-1,-1,-1,818,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856,-1,-1,-1,-1,-1,4066,4262,3783,-1,-1,-1,-1,-1,-1,-1
1857,-1,-1,-1,-1,-1,338,-1,-1,-1,-1,-1,-1,-1,-1,-1
1858,-1,-1,-1,-1,-1,2788,-1,-1,-1,-1,-1,-1,-1,-1,-1
1859,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,-1,-1
1860,-1,-1,-1,-1,-1,-1,344,-1,-1,-1,-1,-1,-1,-1,-1
1861,-1,-1,-1,-1,-1,-1,1611,2121,8197,8463,8521,-1,-1,-1,-1
1862,-1,-1,-1,-1,-1,-1,345,-1,-1,-1,-1,-1,-1,-1,-1
1863,-1,-1,-1,-1,-1,-1,950,-1,-1,-1,-1,-1,-1,-1,-1
1864,-1,-1,-1,-1,-1,-1,716,-1,-1,-1,-1,-1,-1,-1,-1
1865,-1,-1,-1,-1,-1,-1,702,-1,-1,-1,-1,-1,-1,-1,-1
1866,-1,-1,-1,-1,-1,-1,536,-1,-1,-1,-1,-1,-1,-1,-1
1867,-1,-1,-1,-1,-1,-1,342,-1,-1,-1,-1,-1,-1,-1,-1
1868,-1,-1,-1,-1,-1,-1,445,-1,-1,-1,-1,-1,-1,-1,-1
1869,-1,-1,-1,-1,-1,-1,171,904,-1,-1,-1,-1,-1,-1,-1
1870,-1,-1,-1,-1,-1,-1,8176,-1,-1,-1,-1,-1,-1,-1,-1
1871,-1,-1,-1,-1,-1,-1,7424,10209,-1,-1,-1,-1,-1,-1,-1
1872,-1,-1,-1,-1,-1,-1,8610,11640,-1,-1,-1,-1,-1,-1,-1
1873,-1,-1,-1,-1,-1,-1,4039,-1,-1,-1,-1,-1,-1,-1,-1
1874,-1,-1,-1,-1,-1,-1,20194,-1,-1,-1,-1,-1,-1,-1,-1
1875,-1,-1,-1,-1,-1,-1,2671,-1,-1,-1,-1,-1,-1,-1,-1
1876,-1,-1,-1,-1,-1,-1,18172,-1,-1,-1,-1,-1,-1,-1,-1
1877,-1,-1,-1,-1,-1,-1,183,-1,-1,-1,-1,-1,-1,-1,-1
1878,-1,-1,-1,-1,-1,-1,776,-1,-1,-1,-1,-1,-1,-1,-1
1879,-1,-1,-1,-1,-1,-1,50518,-1,-1,-1,-1,-1,-1,-1,-1
1880,-1,-1,-1,-1,-1,-1,4459,-1,-1,-1,-1,-1,-1,-1,-1
1881,-1,-1,-1,-1,-1,-1,16947,17029,-1,-1,-1,-1,-1,-1,-1
1882,-1,-1,-1,-1,-1,-1,27594,-1,-1,-1,-1,-1,-1,-1,-1
1883,-1,-1,-1,-1,-1,-1,947,-1,-1,-1,-1,-1,-1,-1,-1
1884,-1,-1,-1,-1,-1,-1,2246,-1,-1,-1,-1,-1,-1,-1,-1
1885,-1,-1,-1,-1,-1,-1,1038,-1,-1,-1,-1,-1,-1,-1,-1
1886,-1,-1,-1,-1,-1,-1,282,-1,-1,-1,-1,-1,-1,-1,-1
1887,-1,-1,-1,-1,-1,-1,909,-1,-1,-1,-1,-1,-1,-1,-1
1888,-1,-1,-1,-1,-1,-1,8138,-1,-1,-1,-1,-1,-1,-1,-1
1889,-1,-1,-1,-1,-1,-1,8722,-1,-1,-1,-1,-1,-1,-1,-1
1890,-1,-1,-1,-1,-1,-1,317,-1,-1,-1,-1,-1,-1,-1,-1
1891,-1,-1,-1,-1,-1,-1,804,-1,-1,-1,-1,-1,-1,-1,-1
1892,-1,-1,-1,-1,-1,-1,296,-1,-1,-1,-1,-1,-1,-1,-1
1893,-1,-1,-1,-1,-1,-1,2181,-1,-1,-1,-1,-1,-1,-1,-1
1894,-1,-1,-1,-1,-1,-1,1604,2399,-1,-1,-1,-1,-1,-1,-1
1895,-1,-1,-1,-1,-1,-1,1901,-1,-1,-1,-1,-1,-1,-1,-1
1896,-1,-1,-1,-1,-1,-1,2442,-1,-1,-1,-1,-1,-1,-1,-1
1897,-1,-1,-1,-1,-1,-1,1522,-1,-1,-1,-1,-1,-1,-1,-1
1898,-1,-1,-1,-1,-1,-1,2604,-1,-1,-1,-1,-1,-1,-1,-1
1899,-1,-1,-1,-1,-1,-1,2030,-1,-1,-1,-1,-1,-1,-1,-1
1900,-1,-1,-1,-1,-1,-1,1255,11448,-1,-1,-1,-1,-1,-1,-1
1901,-1,-1,-1,-1,-1,-1,1067,-1,-1,-1,-1,-1,-1,-1,-1
1902,-1,-1,-1,-1,-1,-1,363,-1,-1,-1,-1,-1,-1,-1,-1
1903,-1,-1,-1,-1,-1,-1,3394,-1,-1,-1,-1,-1,-1,-1,-1
1904,-1,-1,-1,-1,-1,-1,5040,-1,-1,-1,-1,-1,-1,-1,-1
1905,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,-1,-1,-1,-1,-1
1906,-1,-1,-1,-1,-1,-1,661,-1,-1,-1,-1,-1,-1,-1,-1
1907,-1,-1,-1,-1,-1,-1,1582,-1,-1,-1,-1,-1,-1,-1,-1
1908,-1,-1,-1,-1,-1,-1,2723,-1,-1,-1,-1,-1,-1,-1,-1
1909,-1,-1,-1,-1,-1,-1,2885,-1,-1,-1,-1,-1,-1,-1,-1
1910,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,-1,-1,-1
1911,-1,-1,-1,-1,-1,-1,4555,-1,-1,-1,-1,-1,-1,-1,-1
1912,-1,-1,-1,-1,-1,-1,5041,-1,-1,-1,-1,-1,-1,-1,-1
1913,-1,-1,-1,-1,-1,-1,4617,-1,-1,-1,-1,-1,-1,-1,-1
1914,-1,-1,-1,-1,-1,-1,16373,-1,-1,-1,-1,-1,-1,-1,-1
1915,-1,-1,-1,-1,-1,-1,837,-1,-1,-1,-1,-1,-1,-1,-1
1916,-1,-1,-1,-1,-1,-1,1965,-1,-1,-1,-1,-1,-1,-1,-1
1917,-1,-1,-1,-1,-1,-1,660,-1,-1,-1,-1,-1,-1,-1,-1
1918,-1,-1,-1,-1,-1,-1,2196,-1,-1,-1,-1,-1,-1,-1,-1
1919,-1,-1,-1,-1,-1,-1,1608,-1,-1,-1,-1,-1,-1,-1,-1
1920,-1,-1,-1,-1,-1,-1,4042,4539,-1,-1,-1,-1,-1,-1,-1
1921,-1,-1,-1,-1,-1,-1,1535,2299,-1,-1,-1,-1,-1,-1,-1
1922,-1,-1,-1,-1,-1,-1,12388,13042,-1,-1,-1,-1,-1,-1,-1
1923,-1,-1,-1,-1,-1,-1,14498,14889,-1,-1,-1,-1,-1,-1,-1
1924,-1,-1,-1,-1,-1,-1,10816,11764,-1,-1,-1,-1,-1,-1,-1
1925,-1,-1,-1,-1,-1,-1,28620,-1,-1,-1,-1,-1,-1,-1,-1
1926,-1,-1,-1,-1,-1,-1,573,530,-1,-1,-1,-1,-1,-1,-1
1927,-1,-1,-1,-1,-1,-1,446,530,-1,-1,-1,-1,-1,-1,-1
1928,-1,-1,-1,-1,-1,-1,13032,-1,-1,-1,-1,-1,-1,-1,-1
1929,-1,-1,-1,-1,-1,-1,17253,-1,-1,-1,-1,-1,-1,-1,-1
1930,-1,-1,-1,-1,-1,-1,429,369,-1,-1,-1,-1,-1,-1,-1
1931,-1,-1,-1,-1,-1,-1,458,369,-1,-1,-1,-1,-1,-1,-1
1932,-1,-1,-1,-1,-1,-1,13285,15788,-1,-1,-1,-1,-1,-1,-1
1933,-1,-1,-1,-1,-1,-1,7838,9044,-1,-1,-1,-1,-1,-1,-1
1934,-1,-1,-1,-1,-1,-1,6636,6336,-1,-1,-1,-1,-1,-1,-1
1935,-1,-1,-1,-1,-1,-1,17530,19588,-1,-1,-1,-1,-1,-1,-1
1936,-1,-1,-1,-1,-1,-1,810,-1,-1,-1,-1,-1,-1,-1,-1
1937,-1,-1,-1,-1,-1,-1,332,-1,-1,-1,-1,-1,-1,-1,-1
1938,-1,-1,-1,-1,-1,-1,20733,-1,-1,-1,-1,-1,-1,-1,-1
1939,-1,-1,-1,-1,-1,-1,17232,19330,-1,-1,-1,-1,-1,-1,-1
1940,-1,-1,-1,-1,-1,-1,16500,16234,-1,-1,-1,-1,-1,-1,-1
1941,-1,-1,-1,-1,-1,-1,30920,-1,-1,-1,-1,-1,-1,-1,-1
1942,-1,-1,-1,-1,-1,-1,15595,-1,-1,-1,-1,-1,-1,-1,-1
1943,-1,-1,-1,-1,-1,-1,7799,8728,-1,-1,-1,-1,-1,-1,-1
1944,-1,-1,-1,-1,-1,-1,4488,-1,-1,-1,-1,-1,-1,-1,-1
1945,-1,-1,-1,-1,-1,-1,6443,-1,-1,-1,-1,-1,-1,-1,-1
1946,-1,-1,-1,-1,-1,-1,1745,-1,-1,-1,-1,-1,-1,-1,-1
1947,-1,-1,-1,-1,-1,-1,14994,-1,-1,-1,-1,-1,-1,-1,-1
1948,-1,-1,-1,-1,-1,-1,17230,15910,-1,-1,-1,-1,-1,-1,-1
1949,-1,-1,-1,-1,-1,-1,12709,13283,-1,-1,-1,-1,-1,-1,-1
1950,-1,-1,-1,-1,-1,-1,6176,-1,-1,-1,-1,-1,-1,-1,-1
1951,-1,-1,-1,-1,-1,-1,8812,10090,-1,-1,-1,-1,-1,-1,-1
1952,-1,-1,-1,-1,-1,-1,22357,-1,-1,-1,-1,-1,-1,-1,-1
1953,-1,-1,-1,-1,-1,-1,11772,-1,-1,-1,-1,-1,-1,-1,-1
1954,-1,-1,-1,-1,-1,-1,17464,-1,-1,-1,-1,-1,-1,-1,-1
1955,-1,-1,-1,-1,-1,-1,372,2081,3875,4217,4869,7879,7837,-1,-1
1956,-1,-1,-1,-1,-1,-1,250,-1,-1,-1,-1,-1,-1,-1,-1
1957,-1,-1,-1,-1,-1,-1,33864,-1,-1,-1,-1,-1,-1,-1,-1
1958,-1,-1,-1,-1,-1,-1,6141,5472,-1,-1,-1,-1,-1,-1,-1
1959,-1,-1,-1,-1,-1,-1,11723,-1,-1,-1,-1,-1,-1,-1,-1
1960,-1,-1,-1,-1,-1,-1,324,-1,-1,-1,-1,-1,-1,-1,-1
1961,-1,-1,-1,-1,-1,-1,14361,15676,-1,-1,-1,-1,-1,-1,-1
1962,-1,-1,-1,-1,-1,-1,1446,-1,-1,-1,-1,-1,-1,-1,-1
1963,-1,-1,-1,-1,-1,-1,652,-1,-1,-1,-1,-1,-1,-1,-1
1964,-1,-1,-1,-1,-1,-1,2658,-1,-1,-1,-1,-1,-1,-1,-1
1965,-1,-1,-1,-1,-1,-1,-1,382,-1,-1,-1,-1,-1,-1,-1
1966,-1,-1,-1,-1,-1,-1,-1,10278,-1,-1,-1,-1,-1,-1,-1
1967,-1,-1,-1,-1,-1,-1,-1,11660,-1,-1,-1,-1,-1,-1,-1
1968,-1,-1,-1,-1,-1,-1,-1,374,-1,-1,-1,-1,-1,-1,-1
1969,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1
1970,-1,-1,-1,-1,-1,-1,-1,256,-1,-1,-1,-1,-1,-1,-1
1971,-1,-1,-1,-1,-1,-1,-1,10919,-1,-1,-1,-1,-1,-1,-1
1972,-1,-1,-1,-1,-1,-1,-1,14910,-1,-1,-1,-1,-1,-1,-1
1973,-1,-1,-1,-1,-1,-1,-1,106,-1,-1,-1,-1,-1,-1,-1
1974,-1,-1,-1,-1,-1,-1,-1,15681,-1,-1,-1,-1,-1,-1,-1
1975,-1,-1,-1,-1,-1,-1,-1,248,-1,-1,-1,-1,-1,-1,-1
1976,-1,-1,-1,-1,-1,-1,-1,4094,-1,-1,-1,-1,-1,-1,-1
1977,-1,-1,-1,-1,-1,-1,-1,3501,-1,-1,-1,-1,-1,-1,-1
1978,-1,-1,-1,-1,-1,-1,-1,193,-1,-1,-1,-1,-1,-1,-1
1979,-1,-1,-1,-1,-1,-1,-1,315,8119,8552,8605,-1,-1,-1,-1
1980,-1,-1,-1,-1,-1,-1,-1,283,-1,-1,-1,-1,-1,-1,-1
1981,-1,-1,-1,-1,-1,-1,-1,1471,-1,-1,-1,-1,-1,-1,-1
1982,-1,-1,-1,-1,-1,-1,-1,162,-1,-1,-1,-1,-1,-1,-1
1983,-1,-1,-1,-1,-1,-1,-1,400,-1,-1,-1,-1,-1,-1,-1
1984,-1,-1,-1,-1,-1,-1,-1,140,-1,-1,-1,-1,-1,-1,-1
1985,-1,-1,-1,-1,-1,-1,-1,168,-1,-1,-1,-1,-1,-1,-1
1986,-1,-1,-1,-1,-1,-1,-1,367,1426,1453,1585,-1,-1,-1,-1
1987,-1,-1,-1,-1,-1,-1,-1,325,-1,-1,-1,-1,-1,-1,-1
1988,-1,-1,-1,-1,-1,-1,-1,477,-1,-1,-1,-1,-1,-1,-1
1989,-1,-1,-1,-1,-1,-1,-1,778,-1,-1,-1,-1,-1,-1,-1
1990,-1,-1,-1,-1,-1,-1,-1,309,838,614,-1,-1,-1,-1,-1
1991,-1,-1,-1,-1,-1,-1,-1,211,565,667,931,1564,-1,-1,-1
1992,-1,-1,-1,-1,-1,-1,-1,369,10319,11354,12893,-1,-1,-1,-1
1993,-1,-1,-1,-1,-1,-1,-1,6336,-1,-1,-1,-1,-1,-1,-1
1994,-1,-1,-1,-1,-1,-1,-1,276,-1,-1,-1,-1,-1,-1,-1
1995,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1
1996,-1,-1,-1,-1,-1,-1,-1,1235,-1,-1,-1,-1,-1,-1,-1
1997,-1,-1,-1,-1,-1,-1,-1,333,-1,-1,-1,-1,-1,-1,-1
1998,-1,-1,-1,-1,-1,-1,-1,2620,-1,-1,-1,-1,-1,-1,-1
1999,-1,-1,-1,-1,-1,-1,-1,1878,2205,2339,2765,-1,-1,-1,-1
2000,-1,-1,-1,-1,-1,-1,-1,683,-1,-1,-1,-1,-1,-1,-1
2001,-1,-1,-1,-1,-1,-1,-1,1544,3875,4217,4869,7879,7837,-1,-1
2002,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1
2003,-1,-1,-1,-1,-1,-1,-1,340,-1,-1,-1,-1,-1,-1,-1
2004,-1,-1,-1,-1,-1,-1,-1,288,-1,-1,-1,-1,-1,-1,-1
2005,-1,-1,-1,-1,-1,-1,-1,209,-1,-1,-1,-1,-1,-1,-1
2006,-1,-1,-1,-1,-1,-1,-1,1296,-1,-1,-1,-1,-1,-1,-1
2007,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1
2008,-1,-1,-1,-1,-1,-1,-1,156,3470,3613,3999,-1,-1,-1,-1
2009,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,-1,-1,186,3470,3613,3999,-1,-1,-1,-1
2011,-1,-1,-1,-1,-1,-1,-1,645,-1,-1,-1,-1,-1,-1,-1
2012,-1,-1,-1,-1,-1,-1,-1,-1,2626,2872,2510,5977,5865,-1,-1
2013,-1,-1,-1,-1,-1,-1,-1,-1,2926,3120,2816,-1,-1,-1,-1
2014,-1,-1,-1,-1,-1,-1,-1,-1,3512,3556,2650,4300,4396,-1,-1
2015,-1,-1,-1,-1,-1,-1,-1,-1,655,678,647,-1,-1,-1,-1
2016,-1,-1,-1,-1,-1,-1,-1,-1,812,-1,-1,-1,-1,-1,-1
2017,-1,-1,-1,-1,-1,-1,-1,-1,944,-1,-1,-1,-1,-1,-1
2018,-1,-1,-1,-1,-1,-1,-1,-1,551,-1,-1,-1,-1,-1,-1
2019,-1,-1,-1,-1,-1,-1,-1,-1,933,1005,1117,-1,-1,-1,-1
2020,-1,-1,-1,-1,-1,-1,-1,-1,2138,1376,1841,-1,-1,-1,-1
2021,-1,-1,-1,-1,-1,-1,-1,-1,1173,1152,1246,-1,-1,-1,-1
2022,-1,-1,-1,-1,-1,-1,-1,-1,3680,-1,-1,-1,-1,-1,-1
2023,-1,-1,-1,-1,-1,-1,-1,-1,788,974,1052,-1,-1,-1,-1
2024,-1,-1,-1,-1,-1,-1,-1,-1,2851,3055,-1,-1,-1,-1,-1
2025,-1,-1,-1,-1,-1,-1,-1,-1,1798,2664,-1,-1,-1,-1,-1
2026,-1,-1,-1,-1,-1,-1,-1,-1,1098,1307,1388,-1,-1,-1,-1
2027,-1,-1,-1,-1,-1,-1,-1,-1,725,577,1535,-1,-1,-1,-1
2028,-1,-1,-1,-1,-1,-1,-1,-1,4247,4018,4469,-1,-1,-1,-1
2029,-1,-1,-1,-1,-1,-1,-1,-1,1974,1404,1535,-1,-1,-1,-1
2030,-1,-1,-1,-1,-1,-1,-1,-1,1187,1197,1328,4226,4331,6004,12660
